variant,origin,seed,val_RMSE,val_MAE,test_RMSE,test_MAE,pred_mean,truth_mean,epochs_used,elapsed,cfg_arch,cfg_inputs,cfg_norm,cfg_proj,cfg_head,cfg_horizon_lam,cfg_coupling,cfg_sim,cfg_state,cfg_loss,cfg_omega,cfg_gamma,cfg_rho,cfg_s0,cfg_lambda_max,cfg_epochs,cfg_lr,cfg_hidden,cfg_depletion,cfg_learn_rho,cfg_learn_rates,learned_rho_mult,learned_omega,learned_gamma,cfg_beta_district,cfg_seasonal,cfg_mod_clamp,learned_e_scale,learned_i_scale,cfg_learn_state
e400_const@9,0.7,1,11.70848274230957,5.287848949432373,15.154644012451172,6.264328479766846,13.169636726379395,14.039505958557129,400,20.1,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.35010308027267456,0.1980147361755371,0.35195794701576233,False,False,2.0,,,
e400_const@9,0.7,0,11.70848274230957,5.287848949432373,15.154644012451172,6.264328479766846,13.169636726379395,14.039505958557129,400,20.3,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.35010308027267456,0.1980147361755371,0.35195794701576233,False,False,2.0,,,
e400_const@9,0.8,1,27.342763900756836,11.165264129638672,20.370948791503906,12.319063186645508,23.688615798950195,24.98047637939453,265,13.6,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5807830691337585,0.11530876159667969,0.2403772622346878,False,False,2.0,,,
e400_const@9,0.8,2,27.342763900756836,11.165264129638672,20.370948791503906,12.319063186645508,23.688615798950195,24.98047637939453,265,13.5,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5807830691337585,0.11530876159667969,0.2403772622346878,False,False,2.0,,,
e400_const@9,0.8,0,27.342763900756836,11.165264129638672,20.370948791503906,12.319063186645508,23.688615798950195,24.98047637939453,265,14.0,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5807830691337585,0.11530876159667969,0.2403772622346878,False,False,2.0,,,
e400_const@9,0.75,0,15.533327102661133,6.217517375946045,28.17205047607422,11.202279090881348,15.417729377746582,17.37733268737793,400,20.0,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3501209020614624,0.19797369837760925,0.35195794701576233,False,False,2.0,,,
e400_const@9,0.75,2,15.533327102661133,6.217517375946045,28.17205047607422,11.202279090881348,15.417729377746582,17.37733268737793,400,19.9,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3501209020614624,0.19797369837760925,0.35195794701576233,False,False,2.0,,,
e400_const@9,0.75,1,15.533327102661133,6.217517375946045,28.17205047607422,11.202279090881348,15.417729377746582,17.37733268737793,400,20.0,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3501209020614624,0.19797369837760925,0.35195794701576233,False,False,2.0,,,
e400_const@9,0.85,1,20.966848373413086,12.670663833618164,30.312747955322266,14.621783256530762,21.466081619262695,25.6247615814209,316,17.0,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5065640211105347,0.13273487985134125,0.268448144197464,False,False,2.0,,,
e400_const@9,0.85,0,20.966848373413086,12.670663833618164,30.312747955322266,14.621783256530762,21.466081619262695,25.6247615814209,316,17.1,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5065640211105347,0.13273487985134125,0.268448144197464,False,False,2.0,,,
e400_const@9,0.85,2,20.966848373413086,12.670663833618164,30.312747955322266,14.621783256530762,21.466081619262695,25.6247615814209,316,17.1,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5065640211105347,0.13273487985134125,0.268448144197464,False,False,2.0,,,
e400_const@9,0.9,0,29.18448829650879,14.30888557434082,31.75641441345215,16.219131469726562,53.99854278564453,57.54190444946289,388,23.8,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.4199239909648895,0.16194680333137512,0.3096928298473358,False,False,2.0,,,
e400_const@9,0.9,1,29.18448829650879,14.30888557434082,31.75641441345215,16.219131469726562,53.99854278564453,57.54190444946289,388,23.7,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.4199239909648895,0.16194680333137512,0.3096928298473358,False,False,2.0,,,
e400_const@9,0.9,2,29.18448829650879,14.30888557434082,31.75641441345215,16.219131469726562,53.99854278564453,57.54190444946289,388,24.0,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.4199239909648895,0.16194680333137512,0.3096928298473358,False,False,2.0,,,
e400_mass_pw@9,0.5,0,22.275115966796875,12.166765213012695,19.8056640625,11.139243125915527,35.16557312011719,37.34714126586914,400,66.2,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.30689576268196106,0.13307492434978485,0.3501899242401123,False,False,2.0,,,
e400_mass_pw@9,0.5,1,22.319236755371094,12.126163482666016,19.92440414428711,11.134527206420898,34.338958740234375,37.34714126586914,400,66.5,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.37381353974342346,0.11763983219861984,0.35195794701576233,False,False,2.0,,,
e400_mass_pw@9,0.5,2,22.201351165771484,12.060667991638184,19.821001052856445,11.056092262268066,34.213863372802734,37.34714126586914,400,66.7,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3956860601902008,0.11416768282651901,0.3501899242401123,False,False,2.0,,,
e400_mass_pw@9,0.6,0,43.15446090698242,21.463205337524414,70.51409912109375,36.60396957397461,94.2967300415039,65.65380859375,73,14.1,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.9618058204650879,0.09635584056377411,0.1481325775384903,False,False,2.0,,,
e400_mass_pw@9,0.6,1,42.34746551513672,21.23531150817871,69.5592269897461,35.993961334228516,93.42730712890625,65.65380859375,76,14.7,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.9532246589660645,0.09553658962249756,0.1493726670742035,False,False,2.0,,,
e400_mass_pw@9,0.6,2,43.35169982910156,21.209688186645508,62.550865173339844,32.80320358276367,88.58975219726562,65.65380859375,76,14.7,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.9533025622367859,0.09554500877857208,0.1493726670742035,False,False,2.0,,,
e400_mass_pw@9,0.55,0,19.43550682067871,10.900614738464355,46.59666061401367,22.611770629882812,64.39066314697266,78.3367919921875,400,72.5,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3026283383369446,0.13416363298892975,0.35195794701576233,False,False,2.0,,,
