label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
W26,2,0.475,0,AdaptiveGCN,0.0,0.7928580641746521,1.0,gtcn,none,174,174,32,11960,51.317,1.5613,2,26.94052291391884,15.731601436985656,46.88500228187914,56.48633059999326,2.0,800
W26,2,0.475,0,AdaptiveGCN,0.0,0.7928580641746521,1.0,gtcn,none,174,174,32,11960,51.317,1.5613,3,35.109070485884395,20.216528922668658,53.55249564825863,71.19124719469228,3.125,800
W26,2,0.475,1,AdaptiveGCN,0.0,0.7936808466911316,1.0,gtcn,none,174,174,32,11960,53.292,2.0374,0,26.970464092821647,15.610233178703929,47.183816231632406,56.46736234722022,nan,2400
W26,2,0.475,1,AdaptiveGCN,0.0,0.7936808466911316,1.0,gtcn,none,174,174,32,11960,53.292,2.0374,1,22.010321433559547,13.335402769506908,44.13809583877171,51.9213695734433,1.625,800
W26,2,0.475,1,AdaptiveGCN,0.0,0.7936808466911316,1.0,gtcn,none,174,174,32,11960,53.292,2.0374,2,25.73968501396414,14.827837892323732,45.20148273361714,52.6252878387392,2.25,800
W26,2,0.475,1,AdaptiveGCN,0.0,0.7936808466911316,1.0,gtcn,none,174,174,32,11960,53.292,2.0374,3,32.175023945909416,18.667458874281145,52.21187012250837,64.83886873311958,3.2916666666666665,800
W26,2,0.475,2,AdaptiveGCN,0.0,0.795435905456543,1.0,gtcn,none,174,174,32,11960,47.072,1.6736,0,27.241618956874824,15.750149160606082,46.958761487164395,56.77914578263159,nan,2400
W26,2,0.475,2,AdaptiveGCN,0.0,0.795435905456543,1.0,gtcn,none,174,174,32,11960,47.072,1.6736,1,21.623133596717675,12.926764251738787,41.783716819729236,48.41806869767194,1.625,800
W26,2,0.475,2,AdaptiveGCN,0.0,0.795435905456543,1.0,gtcn,none,174,174,32,11960,47.072,1.6736,2,26.227366614621864,15.328010472154693,46.51635194572007,55.94738809799183,2.25,800
W26,2,0.475,2,AdaptiveGCN,0.0,0.795435905456543,1.0,gtcn,none,174,174,32,11960,47.072,1.6736,3,32.724344823012174,18.995672757924766,52.576215696043896,65.9495043526733,3.125,800
W26,3,0.55,0,AdaptiveGCN,0.0,0.6003181338310242,1.0,gtcn,none,206,206,32,11960,150.565,11.6118,0,24.526567425602423,13.552503067509328,53.46236802863494,58.467650954967944,nan,2400
W26,3,0.55,0,AdaptiveGCN,0.0,0.6003181338310242,1.0,gtcn,none,206,206,32,11960,150.565,11.6118,1,18.27386113081043,10.733094940162264,47.86518972236413,50.54482584078978,2.9166666666666665,800
W26,3,0.55,0,AdaptiveGCN,0.0,0.6003181338310242,1.0,gtcn,none,206,206,32,11960,150.565,11.6118,2,24.438342097254623,13.653993244361299,54.522727297726995,59.47534389674812,3.5416666666666665,800
W26,3,0.55,0,AdaptiveGCN,0.0,0.6003181338310242,1.0,gtcn,none,206,206,32,11960,150.565,11.6118,3,29.554880543782858,16.270421018004416,57.999187065813715,65.38278312736597,5.375,800
W26,3,0.55,1,AdaptiveGCN,0.0,0.46131154894828796,1.0,gtcn,none,206,206,32,11960,413.762,18.5911,0,25.4566528288026,13.966464881376984,54.242960204459415,59.23440867144855,nan,2400
W26,3,0.55,1,AdaptiveGCN,0.0,0.46131154894828796,1.0,gtcn,none,206,206,32,11960,413.762,18.5911,1,18.494520890796,10.92210396728362,48.04986958700186,51.03657318744218,3.4583333333333335,800
