label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
F_adaptive,4,0.625,3,AdaptiveGCN,0.0,0.6656590700149536,1.0,none,none,253,253,34,7032,44.976,0.9735,0,30.80118306961784,14.036638402292338,52.068656191512794,54.65623572327591,nan,2550
F_adaptive,4,0.625,3,AdaptiveGCN,0.0,0.6656590700149536,1.0,none,none,253,253,34,7032,44.976,0.9735,1,26.859820340850327,12.520814396044349,50.867288402916735,55.24490825213169,2.6666666666666665,850
F_adaptive,4,0.625,3,AdaptiveGCN,0.0,0.6656590700149536,1.0,none,none,253,253,34,7032,44.976,0.9735,2,29.31273960408841,13.595414813720614,51.244567139063335,52.83950726047991,3.2916666666666665,850
F_adaptive,4,0.625,3,AdaptiveGCN,0.0,0.6656590700149536,1.0,none,none,253,253,34,7032,44.976,0.9735,3,35.57319192347642,15.99368599711205,54.09411303255832,55.88429165721611,3.5416666666666665,850
F_adaptive,4,0.625,4,AdaptiveGCN,0.0,0.6215877532958984,1.0,none,none,253,253,34,7032,47.543,0.5665,0,31.05836816532682,14.30146728757294,51.76585063666612,55.782000039295845,nan,2550
F_adaptive,4,0.625,4,AdaptiveGCN,0.0,0.6215877532958984,1.0,none,none,253,253,34,7032,47.543,0.5665,1,26.971394431719084,12.630075934247717,50.09010964776096,53.74712615017331,3.75,850
F_adaptive,4,0.625,4,AdaptiveGCN,0.0,0.6215877532958984,1.0,none,none,253,253,34,7032,47.543,0.5665,2,29.1776983997204,13.893735338925001,50.87198417995299,56.42827456553016,5.416666666666667,850
F_adaptive,4,0.625,4,AdaptiveGCN,0.0,0.6215877532958984,1.0,none,none,253,253,34,7032,47.543,0.5665,3,36.26392832805824,16.380590589546106,54.33545808228439,57.17059940218404,5.416666666666667,850
F_adaptive,4,0.625,5,AdaptiveGCN,0.0,0.6028811931610107,1.0,none,none,253,253,34,7032,50.132,0.6292,0,31.608981567400896,14.505922620550766,52.752889669015815,56.39852573618498,nan,2550
F_adaptive,4,0.625,5,AdaptiveGCN,0.0,0.6028811931610107,1.0,none,none,253,253,34,7032,50.132,0.6292,1,27.90646779303415,13.040337937301134,51.38565743516301,57.07433337250303,2.7083333333333335,850
F_adaptive,4,0.625,5,AdaptiveGCN,0.0,0.6028811931610107,1.0,none,none,253,253,34,7032,50.132,0.6292,2,29.929034035519802,13.949691996671916,51.96173548213371,55.5111309010252,3.375,850
F_adaptive,4,0.625,5,AdaptiveGCN,0.0,0.6028811931610107,1.0,none,none,253,253,34,7032,50.132,0.6292,3,36.37121285030118,16.527737927679247,54.911276089750714,56.6101129350267,3.75,850
F_adaptive,4,0.625,6,AdaptiveGCN,0.0,0.6913576126098633,1.0,none,none,253,253,34,7032,41.613,0.6358,0,30.426532658978264,14.300647455015238,52.441030682689885,57.640875593981065,nan,2550
F_adaptive,4,0.625,6,AdaptiveGCN,0.0,0.6913576126098633,1.0,none,none,253,253,34,7032,41.613,0.6358,1,27.02365064698371,12.875397929956808,51.08419760291818,57.411779838760765,2.2916666666666665,850
