Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd,Source File
Dengue Fever,27,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,23,Anuradhapura,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,10,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,11,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,11,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,14,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,15,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,28,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,998,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",06-Dec-2014 00:00:00,12-Dec-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_51-english.pdf
Dengue Fever,143,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,99,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,73,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,70,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,6,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,1,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,91,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,26,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,21,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,32,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,3,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,1,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,1,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,20,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,5,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,24,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,7,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,5,Anuradhapura,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,6,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,8,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,4,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,43,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,30,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,8,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,728,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",04-May-2019 00:00:00,10-May-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_20-english.pdf
Dengue Fever,236,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,46,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,15,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,85,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,22,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,8,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,15,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,10,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,29,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,21,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,1,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,2,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,7,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,3,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,32,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,14,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,8,Anuradhapura,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,6,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,14,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,8,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,33,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,17,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,2,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,634,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-Aug-2016 00:00:00,26-Aug-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_36-english.pdf
Dengue Fever,802,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,551,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,165,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,409,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,212,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,20,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,106,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,41,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,100,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,769,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,25,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,49,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,68,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,15,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,167,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,16,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,242,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,154,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,128,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,82,Anuradhapura,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,24,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,88,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,111,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,113,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,53,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,4510,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",30-Nov-2019 00:00:00,06-Dec-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_50-english.pdf
Dengue Fever,450,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
Dengue Fever,192,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
Dengue Fever,85,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
Dengue Fever,469,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
Dengue Fever,61,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
Dengue Fever,26,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
Dengue Fever,154,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
Dengue Fever,55,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",02-Dec-2023 00:00:00,08-Dec-2023 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_658bf46e36e50_Vol_50_no_50-english.pdf
