arch,increment,origin,seed,RMSE,MAE,n_windows,n_artifact,RMSE_clean,MAE_clean,growth_max,growth_p99,growth_min
STGAT,base,0.85,13,68.01947021484375,16.57677459716797,68,6,22.57950782775879,9.138992309570312,0.01975536346435547,0.019754886627197266,-0.03723251819610596
STGAT,base,0.85,14,67.89234161376953,16.56134796142578,68,6,22.52651023864746,9.130905151367188,0.019124269485473633,0.017705202102661133,-0.04516911506652832
STGAT,base,0.85,15,68.08319091796875,16.597475051879883,68,6,22.60150909423828,9.14846134185791,0.019870758056640625,0.019870519638061523,-0.03123164176940918
STGAT,base,0.85,16,67.88773345947266,16.56212043762207,68,6,22.53270721435547,9.132499694824219,0.027048110961914062,0.014681577682495117,-0.033857582094979466
STGAT,base,0.85,17,68.08348846435547,16.569320678710938,68,6,22.577119827270508,9.133533477783203,0.028312087059020996,0.02830219268798828,-0.0444827060726406
STGAT,base,0.85,18,68.09275817871094,16.578386306762695,68,6,22.55739402770996,9.132997512817383,0.013859272003173828,0.007947206497192383,-0.03024911880493164
STGAT,base,0.85,19,68.0716323852539,16.58458709716797,68,6,22.56614112854004,9.138487815856934,0.013488292694091797,0.012739419937133789,-0.031739234924316406
STGAT,spatial,0.55,0,26.876306533813477,13.329275131225586,68,0,26.876306533813477,13.329275131225586,0.028887033462524414,0.028886795043945312,-0.035488579951217236
STGAT,spatial,0.55,1,26.889606475830078,13.340664863586426,68,0,26.889606475830078,13.340664863586426,0.034848928451538086,0.03484845161437988,-0.031331777572631836
STGAT,spatial,0.55,2,26.872394561767578,13.327899932861328,68,0,26.872394561767578,13.327899932861328,0.03923654556274414,0.03923535346984863,-0.03225316898758246
