district,covariate,lag,r
Trincomalee,era5_temperature_2m_mean,20,-0.19169836938202256
Vavuniya,era5_temperature_2m_mean,2,-0.14467275367766255
Vavuniya,era5_temperature_2m_mean,3,-0.144762232323786
Vavuniya,era5_temperature_2m_mean,4,-0.1629705487708678
Vavuniya,era5_temperature_2m_mean,5,-0.199944593071579
Vavuniya,era5_temperature_2m_mean,6,-0.17688565339216325
Vavuniya,era5_temperature_2m_mean,7,-0.1481004739271567
Vavuniya,era5_temperature_2m_mean,8,-0.12644360922514192
Vavuniya,era5_temperature_2m_mean,9,-0.10259555280082701
Vavuniya,era5_temperature_2m_mean,10,-0.07238843095078497
Vavuniya,era5_temperature_2m_mean,11,-0.040482886451657873
Vavuniya,era5_temperature_2m_mean,12,-0.03599306769739565
Vavuniya,era5_temperature_2m_mean,13,-0.024230681349745188
Vavuniya,era5_temperature_2m_mean,14,-0.01182420994055183
Vavuniya,era5_temperature_2m_mean,15,0.016848170592242365
Vavuniya,era5_temperature_2m_mean,16,0.0047033114499297575
Vavuniya,era5_temperature_2m_mean,17,0.016288464853987907
Vavuniya,era5_temperature_2m_mean,18,0.021580750892855962
Vavuniya,era5_temperature_2m_mean,19,0.02025584298903515
Vavuniya,era5_temperature_2m_mean,20,0.01712529021005216
Ampara,era5_temperature_2m_min,2,0.0789966680783748
Ampara,era5_temperature_2m_min,3,0.05880890279657889
Ampara,era5_temperature_2m_min,4,0.03591284694827203
Ampara,era5_temperature_2m_min,5,0.06091840110662864
Ampara,era5_temperature_2m_min,6,0.050030854977742956
Ampara,era5_temperature_2m_min,7,0.015292287683832326
Ampara,era5_temperature_2m_min,8,-0.0022052802202845853
Ampara,era5_temperature_2m_min,9,-0.018275371030086123
Ampara,era5_temperature_2m_min,10,-0.058712709489828145
Ampara,era5_temperature_2m_min,11,-0.08122969608346538
Ampara,era5_temperature_2m_min,12,-0.07268643760463354
Ampara,era5_temperature_2m_min,13,-0.10615269845102746
Ampara,era5_temperature_2m_min,14,-0.08966242288066231
Ampara,era5_temperature_2m_min,15,-0.1447580731454124
Ampara,era5_temperature_2m_min,16,-0.1661058052379539
Ampara,era5_temperature_2m_min,17,-0.17911513410388144
Ampara,era5_temperature_2m_min,18,-0.17296653310448215
Ampara,era5_temperature_2m_min,19,-0.18843351016714313
Ampara,era5_temperature_2m_min,20,-0.1919593218513819
Anuradhapura,era5_temperature_2m_min,2,-0.05330117130341524
Anuradhapura,era5_temperature_2m_min,3,-0.05400712064009763
Anuradhapura,era5_temperature_2m_min,4,-0.04982429783533729
Anuradhapura,era5_temperature_2m_min,5,-0.0325380787763578
Anuradhapura,era5_temperature_2m_min,6,-0.05651237129176037
Anuradhapura,era5_temperature_2m_min,7,-0.030949182119081035
Anuradhapura,era5_temperature_2m_min,8,-0.008469264391660515
Anuradhapura,era5_temperature_2m_min,9,-0.010758536234977516
Anuradhapura,era5_temperature_2m_min,10,-0.023233226891200342
Anuradhapura,era5_temperature_2m_min,11,0.0016518184084244546
Anuradhapura,era5_temperature_2m_min,12,0.000603742146891277
Anuradhapura,era5_temperature_2m_min,13,-0.006527222162071834
Anuradhapura,era5_temperature_2m_min,14,0.006458231740411823
Anuradhapura,era5_temperature_2m_min,15,-0.012126148212887898
Anuradhapura,era5_temperature_2m_min,16,-0.05321804736264879
Anuradhapura,era5_temperature_2m_min,17,-0.037197849844495416
Anuradhapura,era5_temperature_2m_min,18,-0.04123287672159176
Anuradhapura,era5_temperature_2m_min,19,-0.058508631734251054
Anuradhapura,era5_temperature_2m_min,20,-0.059882639601191806
Badulla,era5_temperature_2m_min,2,0.2182042616085756
Badulla,era5_temperature_2m_min,3,0.23058780289154798
Badulla,era5_temperature_2m_min,4,0.2567173317791569
Badulla,era5_temperature_2m_min,5,0.28525148449013044
Badulla,era5_temperature_2m_min,6,0.2947473775282314
Badulla,era5_temperature_2m_min,7,0.306370377174862
Badulla,era5_temperature_2m_min,8,0.32332402013896383
Badulla,era5_temperature_2m_min,9,0.3112468601412065
Badulla,era5_temperature_2m_min,10,0.29434507378283875
Badulla,era5_temperature_2m_min,11,0.29588749317656704
Badulla,era5_temperature_2m_min,12,0.2753175939502367
Badulla,era5_temperature_2m_min,13,0.254057193106826
Badulla,era5_temperature_2m_min,14,0.24040845600198818
Badulla,era5_temperature_2m_min,15,0.22911313898419575
Badulla,era5_temperature_2m_min,16,0.1987652611827181
Badulla,era5_temperature_2m_min,17,0.16229719643316
Badulla,era5_temperature_2m_min,18,0.1641951409087435
Badulla,era5_temperature_2m_min,19,0.16437590485041548
Badulla,era5_temperature_2m_min,20,0.13312622962040963
Batticaloa,era5_temperature_2m_min,2,-0.30157783650596387
Batticaloa,era5_temperature_2m_min,3,-0.3483502798209246
Batticaloa,era5_temperature_2m_min,4,-0.39001153240596725
Batticaloa,era5_temperature_2m_min,5,-0.41801291143957825
Batticaloa,era5_temperature_2m_min,6,-0.4569558283662821
Batticaloa,era5_temperature_2m_min,7,-0.46045885037931533
Batticaloa,era5_temperature_2m_min,8,-0.4709418944482228
Batticaloa,era5_temperature_2m_min,9,-0.4790225259413117
Batticaloa,era5_temperature_2m_min,10,-0.5031899663897867
Batticaloa,era5_temperature_2m_min,11,-0.5032336263303527
Batticaloa,era5_temperature_2m_min,12,-0.5018596528877428
Batticaloa,era5_temperature_2m_min,13,-0.49471286963997185
Batticaloa,era5_temperature_2m_min,14,-0.46760772120469096
Batticaloa,era5_temperature_2m_min,15,-0.44549468803754605
Batticaloa,era5_temperature_2m_min,16,-0.4060951330750721
Batticaloa,era5_temperature_2m_min,17,-0.3695551138402991
Batticaloa,era5_temperature_2m_min,18,-0.3198520276509069
Batticaloa,era5_temperature_2m_min,19,-0.2639016768070845
Batticaloa,era5_temperature_2m_min,20,-0.2146071353262725
Colombo,era5_temperature_2m_min,2,-0.05581129793974481
Colombo,era5_temperature_2m_min,3,-0.06322029762112111
Colombo,era5_temperature_2m_min,4,-0.04779211975592964
Colombo,era5_temperature_2m_min,5,-0.035761603580791154
Colombo,era5_temperature_2m_min,6,-0.030207460026226
Colombo,era5_temperature_2m_min,7,-0.023392786923842272
Colombo,era5_temperature_2m_min,8,-0.0014565079442718596
Colombo,era5_temperature_2m_min,9,-0.004572289701120574
Colombo,era5_temperature_2m_min,10,-0.008412783252155788
Colombo,era5_temperature_2m_min,11,0.007904103200165519
Colombo,era5_temperature_2m_min,12,-0.012975144046003199
Colombo,era5_temperature_2m_min,13,0.0018822989263286214
Colombo,era5_temperature_2m_min,14,0.004640122932402579
Colombo,era5_temperature_2m_min,15,0.006462581400367536
Colombo,era5_temperature_2m_min,16,-0.025091860886821995
Colombo,era5_temperature_2m_min,17,-0.03450536057860146
Colombo,era5_temperature_2m_min,18,-0.03697154749356887
Colombo,era5_temperature_2m_min,19,-0.04497458190696319
Colombo,era5_temperature_2m_min,20,-0.05914827608437936
Galle,era5_temperature_2m_min,2,0.08086656824654713
Galle,era5_temperature_2m_min,3,0.09039217143603823
Galle,era5_temperature_2m_min,4,0.10847302911403155
Galle,era5_temperature_2m_min,5,0.14852658689158688
Galle,era5_temperature_2m_min,6,0.1757961693274189
Galle,era5_temperature_2m_min,7,0.20446160182608225
Galle,era5_temperature_2m_min,8,0.19186383881583416
Galle,era5_temperature_2m_min,9,0.2147718453625385
Galle,era5_temperature_2m_min,10,0.19106155251315862
Galle,era5_temperature_2m_min,11,0.18569123050668268
Galle,era5_temperature_2m_min,12,0.19218054519987404
Galle,era5_temperature_2m_min,13,0.1902366819800142
Galle,era5_temperature_2m_min,14,0.19470556155386579
Galle,era5_temperature_2m_min,15,0.19918847923578215
Galle,era5_temperature_2m_min,16,0.1597360602801583
Galle,era5_temperature_2m_min,17,0.14593409117035072
Galle,era5_temperature_2m_min,18,0.1599331589469672
Galle,era5_temperature_2m_min,19,0.10979304559249897
Galle,era5_temperature_2m_min,20,0.12859949324183934
Gampaha,era5_temperature_2m_min,2,0.01907907286546541
Gampaha,era5_temperature_2m_min,3,-0.02670105761408967
Gampaha,era5_temperature_2m_min,4,-0.03587005837559809
Gampaha,era5_temperature_2m_min,5,-0.0190921452767546
Gampaha,era5_temperature_2m_min,6,-0.035294664979924006
Gampaha,era5_temperature_2m_min,7,-0.04818694377919134
Gampaha,era5_temperature_2m_min,8,-0.0607454079811055
Gampaha,era5_temperature_2m_min,9,-0.07052174619784846
Gampaha,era5_temperature_2m_min,10,-0.060132463736499144
Gampaha,era5_temperature_2m_min,11,-0.07751824089059652
Gampaha,era5_temperature_2m_min,12,-0.07990267711495345
Gampaha,era5_temperature_2m_min,13,-0.06887683439344561
Gampaha,era5_temperature_2m_min,14,-0.062313440850608956
Gampaha,era5_temperature_2m_min,15,-0.06261352359429141
Gampaha,era5_temperature_2m_min,16,-0.049329871299277794
Gampaha,era5_temperature_2m_min,17,-0.06876728567036432
Gampaha,era5_temperature_2m_min,18,-0.0979657860946675
Gampaha,era5_temperature_2m_min,19,-0.09999120911949379
Gampaha,era5_temperature_2m_min,20,-0.10094253928522856
Hambantota,era5_temperature_2m_min,2,0.02938947710535165
Hambantota,era5_temperature_2m_min,3,0.03624220574616371
Hambantota,era5_temperature_2m_min,4,0.04796876908486584
Hambantota,era5_temperature_2m_min,5,0.053486614645269465
Hambantota,era5_temperature_2m_min,6,0.07132543473187113
Hambantota,era5_temperature_2m_min,7,0.09548564025049278
Hambantota,era5_temperature_2m_min,8,0.09206969781284342
Hambantota,era5_temperature_2m_min,9,0.10744049705433537
Hambantota,era5_temperature_2m_min,10,0.13112312180573082
Hambantota,era5_temperature_2m_min,11,0.1369866246041728
Hambantota,era5_temperature_2m_min,12,0.13529453744032402
Hambantota,era5_temperature_2m_min,13,0.13450468449487052
Hambantota,era5_temperature_2m_min,14,0.14326069076493758
Hambantota,era5_temperature_2m_min,15,0.15464553861551447
Hambantota,era5_temperature_2m_min,16,0.11185021739466089
Hambantota,era5_temperature_2m_min,17,0.12406196539157716
Hambantota,era5_temperature_2m_min,18,0.1440568658884092
Hambantota,era5_temperature_2m_min,19,0.10611840143046668
Hambantota,era5_temperature_2m_min,20,0.115240386185436
Jaffna,era5_temperature_2m_min,2,-0.3211272799261474
Jaffna,era5_temperature_2m_min,3,-0.3046801995566593
Jaffna,era5_temperature_2m_min,4,-0.3050095244060144
Jaffna,era5_temperature_2m_min,5,-0.25633299148680744
Jaffna,era5_temperature_2m_min,6,-0.22657082543078674
Jaffna,era5_temperature_2m_min,7,-0.1800223124680549
Jaffna,era5_temperature_2m_min,8,-0.13930883317822854
Jaffna,era5_temperature_2m_min,9,-0.08162413041995469
Jaffna,era5_temperature_2m_min,10,-0.0501697982682835
Jaffna,era5_temperature_2m_min,11,0.002845076235180405
Jaffna,era5_temperature_2m_min,12,0.04271763314313926
Jaffna,era5_temperature_2m_min,13,0.08296840597654724
Jaffna,era5_temperature_2m_min,14,0.11698482413807276
Jaffna,era5_temperature_2m_min,15,0.13956547936130656
Jaffna,era5_temperature_2m_min,16,0.16570451439020792
Jaffna,era5_temperature_2m_min,17,0.2040414337411294
Jaffna,era5_temperature_2m_min,18,0.2224107053524333
Jaffna,era5_temperature_2m_min,19,0.23170757482830479
Jaffna,era5_temperature_2m_min,20,0.24812838533201773
Kalutara,era5_temperature_2m_min,2,-0.10077057686388498
Kalutara,era5_temperature_2m_min,3,-0.10381254393143294
Kalutara,era5_temperature_2m_min,4,-0.07942914322156723
Kalutara,era5_temperature_2m_min,5,-0.04225738105262542
Kalutara,era5_temperature_2m_min,6,-0.059254663829332234
Kalutara,era5_temperature_2m_min,7,-0.06417478254018125
Kalutara,era5_temperature_2m_min,8,-0.10333956077248002
Kalutara,era5_temperature_2m_min,9,-0.10488753571119243
Kalutara,era5_temperature_2m_min,10,-0.08722182341698297
Kalutara,era5_temperature_2m_min,11,-0.08119261959476902
Kalutara,era5_temperature_2m_min,12,-0.08908150747458426
Kalutara,era5_temperature_2m_min,13,-0.10317643427052064
Kalutara,era5_temperature_2m_min,14,-0.09909966057752191
Kalutara,era5_temperature_2m_min,15,-0.10869615126529367
Kalutara,era5_temperature_2m_min,16,-0.07277578192046413
Kalutara,era5_temperature_2m_min,17,-0.08216304308469433
Kalutara,era5_temperature_2m_min,18,-0.09740465897110415
Kalutara,era5_temperature_2m_min,19,-0.1070440327738174
Kalutara,era5_temperature_2m_min,20,-0.09597037897948589
Kandy,era5_temperature_2m_min,2,0.2544590145967443
Kandy,era5_temperature_2m_min,3,0.2955806473404091
Kandy,era5_temperature_2m_min,4,0.2908795214763064
Kandy,era5_temperature_2m_min,5,0.3220532992200136
Kandy,era5_temperature_2m_min,6,0.3265739703649147
Kandy,era5_temperature_2m_min,7,0.36024607618969506
Kandy,era5_temperature_2m_min,8,0.33668867169102806
Kandy,era5_temperature_2m_min,9,0.343619608667311
Kandy,era5_temperature_2m_min,10,0.2854963621848199
Kandy,era5_temperature_2m_min,11,0.2602030996234204
Kandy,era5_temperature_2m_min,12,0.24038497369800949
Kandy,era5_temperature_2m_min,13,0.19362755326323491
Kandy,era5_temperature_2m_min,14,0.14532859197997527
Kandy,era5_temperature_2m_min,15,0.1196740930984323
Kandy,era5_temperature_2m_min,16,0.06842953682041704
Kandy,era5_temperature_2m_min,17,0.03827338094289067
Kandy,era5_temperature_2m_min,18,0.01416733073102318
Kandy,era5_temperature_2m_min,19,-0.02060529272892975
Kandy,era5_temperature_2m_min,20,-0.043380745132508815
Kegalle,era5_temperature_2m_min,2,0.11537569716723048
Kegalle,era5_temperature_2m_min,3,0.13012171065108735
Kegalle,era5_temperature_2m_min,4,0.14304525447726868
Kegalle,era5_temperature_2m_min,5,0.1669556569978652
Kegalle,era5_temperature_2m_min,6,0.13322924558340052
Kegalle,era5_temperature_2m_min,7,0.17805984416039944
Kegalle,era5_temperature_2m_min,8,0.13004764701308857
Kegalle,era5_temperature_2m_min,9,0.1003054537197058
Kegalle,era5_temperature_2m_min,10,0.09311538189220468
Kegalle,era5_temperature_2m_min,11,0.04967075017036845
Kegalle,era5_temperature_2m_min,12,0.01704586358040498
Kegalle,era5_temperature_2m_min,13,-0.009314246065875114
Kegalle,era5_temperature_2m_min,14,-0.0549766775425704
Kegalle,era5_temperature_2m_min,15,-0.07468751500443303
Kegalle,era5_temperature_2m_min,16,-0.13291900772578208
Kegalle,era5_temperature_2m_min,17,-0.15076561287547813
Kegalle,era5_temperature_2m_min,18,-0.14870976074775255
Kegalle,era5_temperature_2m_min,19,-0.20691769363545948
Kegalle,era5_temperature_2m_min,20,-0.20880833492652343
Kilinochchi,era5_temperature_2m_min,2,-0.0582538174987484
Kilinochchi,era5_temperature_2m_min,3,-0.05353546923098104
Kilinochchi,era5_temperature_2m_min,4,-0.05638030835958806
Kilinochchi,era5_temperature_2m_min,5,-0.027161617733482548
Kilinochchi,era5_temperature_2m_min,6,-0.035436473464728654
Kilinochchi,era5_temperature_2m_min,7,-0.01971411088347491
Kilinochchi,era5_temperature_2m_min,8,-0.05697428230849889
Kilinochchi,era5_temperature_2m_min,9,-0.04043145466065943
Kilinochchi,era5_temperature_2m_min,10,-0.03475152198149594
Kilinochchi,era5_temperature_2m_min,11,-0.01512302293241336
Kilinochchi,era5_temperature_2m_min,12,-0.03915818259094663
Kilinochchi,era5_temperature_2m_min,13,-0.044776462848988174
Kilinochchi,era5_temperature_2m_min,14,-0.051782519819512735
Kilinochchi,era5_temperature_2m_min,15,-0.04691600723432919
Kilinochchi,era5_temperature_2m_min,16,-0.07361882995445848
Kilinochchi,era5_temperature_2m_min,17,-0.07937556432562397
Kilinochchi,era5_temperature_2m_min,18,-0.09646251894001935
Kilinochchi,era5_temperature_2m_min,19,-0.11360277297734064
Kilinochchi,era5_temperature_2m_min,20,-0.11330050269727876
Kurunegala,era5_temperature_2m_min,2,0.052318758113260574
Kurunegala,era5_temperature_2m_min,3,0.06348778376764978
Kurunegala,era5_temperature_2m_min,4,0.06269005809025897
Kurunegala,era5_temperature_2m_min,5,0.0836444778129257
Kurunegala,era5_temperature_2m_min,6,0.09600107920178189
Kurunegala,era5_temperature_2m_min,7,0.10597052232182046
Kurunegala,era5_temperature_2m_min,8,0.13028869548993832
Kurunegala,era5_temperature_2m_min,9,0.14215663492005037
Kurunegala,era5_temperature_2m_min,10,0.12565844836930096
Kurunegala,era5_temperature_2m_min,11,0.13807737860643193
Kurunegala,era5_temperature_2m_min,12,0.14653208508345122
Kurunegala,era5_temperature_2m_min,13,0.11547961639952455
Kurunegala,era5_temperature_2m_min,14,0.10622479797758423
Kurunegala,era5_temperature_2m_min,15,0.11187902522881804
Kurunegala,era5_temperature_2m_min,16,0.06659258391555087
Kurunegala,era5_temperature_2m_min,17,0.03422570595828499
Kurunegala,era5_temperature_2m_min,18,0.028062306612912383
Kurunegala,era5_temperature_2m_min,19,-0.014736072503788977
Kurunegala,era5_temperature_2m_min,20,-0.033901702128660026
Mannar,era5_temperature_2m_min,2,-0.14706042766899796
Mannar,era5_temperature_2m_min,3,-0.14308303469925246
Mannar,era5_temperature_2m_min,4,-0.11903511412141114
Mannar,era5_temperature_2m_min,5,-0.10684750400904218
Mannar,era5_temperature_2m_min,6,-0.112218212707576
Mannar,era5_temperature_2m_min,7,-0.09857844440832572
Mannar,era5_temperature_2m_min,8,-0.09247451364580957
Mannar,era5_temperature_2m_min,9,-0.056135277873155656
Mannar,era5_temperature_2m_min,10,-0.02602718818993057
Mannar,era5_temperature_2m_min,11,-0.009913451394442333
Mannar,era5_temperature_2m_min,12,-0.019116871604387107
Mannar,era5_temperature_2m_min,13,-0.003969233069069571
Mannar,era5_temperature_2m_min,14,0.035402993750082996
Mannar,era5_temperature_2m_min,15,0.04589630792906009
Mannar,era5_temperature_2m_min,16,0.05210985007903584
Mannar,era5_temperature_2m_min,17,0.05626091106490402
Mannar,era5_temperature_2m_min,18,0.07014316245749067
Mannar,era5_temperature_2m_min,19,0.09180711609200054
Mannar,era5_temperature_2m_min,20,0.08975760293476369
Matale,era5_temperature_2m_min,2,0.046639922726709394
Matale,era5_temperature_2m_min,3,0.07420843986270365
Matale,era5_temperature_2m_min,4,0.0598259461285722
Matale,era5_temperature_2m_min,5,0.07942767536585447
Matale,era5_temperature_2m_min,6,0.08691747767649083
Matale,era5_temperature_2m_min,7,0.11034317281276189
Matale,era5_temperature_2m_min,8,0.09577397667862753
Matale,era5_temperature_2m_min,9,0.10300593739829741
Matale,era5_temperature_2m_min,10,0.07417077908838703
Matale,era5_temperature_2m_min,11,0.07557405091574151
Matale,era5_temperature_2m_min,12,0.07125953825227013
Matale,era5_temperature_2m_min,13,0.032600437687351304
Matale,era5_temperature_2m_min,14,0.021255133997278963
Matale,era5_temperature_2m_min,15,0.007668729443384603
Matale,era5_temperature_2m_min,16,-0.026553407499123834
Matale,era5_temperature_2m_min,17,-0.030163963287521762
Matale,era5_temperature_2m_min,18,-0.0439721802951878
Matale,era5_temperature_2m_min,19,-0.04421692114830161
Matale,era5_temperature_2m_min,20,-0.039224057208549254
Matara,era5_temperature_2m_min,2,0.037495699893019555
Matara,era5_temperature_2m_min,3,0.0612274672420032
Matara,era5_temperature_2m_min,4,0.07229925203024225
Matara,era5_temperature_2m_min,5,0.13377646555978728
Matara,era5_temperature_2m_min,6,0.11978646326965155
Matara,era5_temperature_2m_min,7,0.15859092940490838
Matara,era5_temperature_2m_min,8,0.15444001029860074
Matara,era5_temperature_2m_min,9,0.18181406990464785
Matara,era5_temperature_2m_min,10,0.1738470897723339
Matara,era5_temperature_2m_min,11,0.19061001065575184
Matara,era5_temperature_2m_min,12,0.17151961791072368
Matara,era5_temperature_2m_min,13,0.188631941405661
Matara,era5_temperature_2m_min,14,0.19472571886318157
Matara,era5_temperature_2m_min,15,0.20284318754760317
Matara,era5_temperature_2m_min,16,0.17818537128986148
Matara,era5_temperature_2m_min,17,0.14701392695164076
Matara,era5_temperature_2m_min,18,0.1480681849082709
